S.No,BP,AT,PM10,RH,PM2.5,WD,WS,NH3,CO,NO,NO2,NOx,SO2,Ozone,AQI,Label
362,740,20.09458333,621.41625,72.80166667,371.73875,149.78875,0.766666667,134.08,3.4825,45.2077159,101.5158333,110.1454212,16.29041667,30.71416667,3.169254845,Unhealthy
363,740,17.89541667,510.5279167,63.88875,313.1204167,167.4725,1.764166667,99.19166667,1.661666667,62.05708333,81.9,157.73375,17.05208333,14.92458333,2.406997355,Unhealthy
364,740,15.36708333,479.8745833,70.58333333,259.6645833,246.92375,0.948333333,87.4125,1.827916667,99.07,69.64958333,197.3066667,13.93125,10.60583333,2.211141591,Moderate
365,740,12.73166667,345.29125,70.73083333,182.7495833,280.1583333,1.310833333,76.08875,1.22125,100.9904167,59.26833333,190.6291667,13.37041667,10.80583333,1.999039729,Moderate
366,740,13.13875,298.5770833,65.19375,143.2366667,281.5033333,1.67875,62.40333333,0.890833333,76.18375,60.35083333,157.8041667,16.87423597,13.51,1.794944715,Moderate
367,740,13.56458333,387.12,61.20166667,200.1716667,151,1.14875,57.4875,1.285833333,79.48875,68.51333333,134.3584752,20.04098183,14.9875,1.619854135,Moderate
368,740,13.62916667,660.905,64.62083333,335.4120833,199.3975,0.565,78.47791667,1.759576075,135.0242973,99.8925,197.6619595,17.32919637,14.01291667,1.655412215,Moderate
369,740,11.51958333,566.4166667,76.725,322.07,241.4091667,0.699166667,78.24625,1.377083333,104.5541667,67.2725,202.50625,13.06708333,9.59125,2.355138964,Unhealthy
370,740,11.55958333,534.7616667,71.41333333,307.6041667,240.9016667,0.969166667,63.83875,1.121666667,90.35208333,74.05291667,189.4079167,12.515,10.55708333,2.220926777,Moderate
371,740,11.1725,422.1333333,65.68458333,234.4341667,230.7229167,1.1825,53.46833333,1.066666667,85.93291667,70.02791667,179.6941667,13.33458333,11.5425,2.153688781,Moderate
372,740,10.30416667,467.7595833,71.68125,301.6216667,118.56,1.3425,64.43,0.761666667,66.42791667,74.17916667,156.81,15.9825,13.31416667,1.972091541,Moderate
373,740,12.64166667,551.5088955,67.47208333,361.8483333,131.0804167,1.034166667,78.05659822,1.502916667,117.7057329,69.131222,205.8105586,17.03166667,15.46041667,1.842806388,Moderate
374,740,10.78625,585.2779167,74.04541667,388.7841667,235.0041667,0.810416667,64.74835729,1.234166667,92.62759077,81.58932796,158.7967027,21.5113985,10.64083333,2.173246426,Moderate
375,740,10.94208333,509.3525,64.42375,276.25375,225.6770833,1.01375,91.16264887,1.174166667,91.10107949,99.36805332,196.1144595,17.56555526,10.6825,2.457961644,Unhealthy
376,740,13.20791667,569.99375,67.12083333,376.13125,115.955,1.2375,89.2575,1.329166667,57.98291667,79.77916667,150.26125,21.08875,12.44208333,2.128835798,Moderate
377,740,16.17208333,522.125291,60.56583333,332.49875,120.10375,1.021666667,95.24958333,1.680416667,164.0375,97.65875,216.0865338,18.8975,14.97416667,2.106435802,Moderate
378,740,17.02875,610.1322487,56.5575,351.5079167,226.0333333,0.849583333,89.8875,1.860416667,179.8520985,122.7654167,234.7144595,16.35333333,10.38458333,2.120784197,Moderate
379,740,18.59,710.298082,57.49291667,392.7475,186.3395833,0.728333333,108.7154167,2.225409409,209.3107481,124.9966667,186.8393266,16.39916667,10.51833333,2.736796605,Unhealthy
380,739.9949184,20.48821807,532.1398942,60.19043777,336.4723424,182.9844861,0.923413407,118.6890298,2.492902151,165.6988806,115.1745273,167.8205766,20.6150198,21.86266891,3.003980325,Unhealthy
381,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.506293939,Unhealthy
382,740,16.40208333,589.4426455,50.82375,327.915,198.2720833,0.8125,98.9075,2.205373119,140.4144829,111.4079167,240.5015338,37.2912698,18.82291667,1.968939837,Moderate
383,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.53283281,Unhealthy
384,739.949184,24.46134737,417.0737434,51.73646103,195.1830073,176.6744448,1.342884074,65.92654774,2.021521508,120.5495586,89.94235664,181.9461442,21.50978133,24.55793905,1.968939837,Moderate
385,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.030704272,Moderate
386,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
387,740,24.76861684,652.0082077,30.88166667,129.3670833,266.5520833,1.91875,54.10958333,1.3625,132.2404167,78.19958333,225.4631959,6.139583333,37.06333333,1.968939837,Moderate
388,739.53125,28.36125,210.5070833,69.44083333,46.53083333,161.7008333,1.6525,54.6975,1.174583333,59.43666667,63.90791667,138.1166667,9.580833333,34.20875,1.988471534,Moderate
389,739.67375,24.76861684,73.19291667,73.19041667,48.73125,99.59958333,2.33625,42.29333333,1.682916667,29.3675,34.32208333,70.69208333,11.96208333,26.63702686,1.304093976,Moderate
390,740,30.35125,216.2725,69.87166667,54.83875,274.7195833,1.477916667,39.335,1.798333333,104.2441667,50.37041667,187.1245833,11.16797607,19.46208333,1.206892991,Moderate
391,740,32.73458333,356.8704167,57.86791667,89.79916667,124.04125,1.284583333,42.29,1.799583333,50.44458333,58.945,121.4191667,13.86589273,23.34779279,1.871879536,Moderate
392,740,24.30416667,449.0477646,52.85541667,453.6282545,185.35625,0.362083333,148.3458333,4.445833333,218.0962651,167.0404167,219.3030766,27.61541667,21.43833333,1.820475242,Moderate
393,740,19.86,576.0942063,68.31416667,344.2591667,230.02125,0.428333333,126.8383333,3.32125,215.3297992,123.1508333,216.6609887,19.21875,16.12291667,3.540487641,Unhealthy
394,739.949184,24.0396807,384.1112434,50.5856277,171.4763406,185.9023614,1.572050741,62.25613107,2.051521508,86.09424231,78.9615233,154.2580856,24.84061466,24.98627239,2.961751041,Unhealthy
395,739.9720512,23.01228272,300.6695172,46.14449107,128.9324665,227.4457154,1.332940408,54.85258042,1.859086829,82.4022291,82.34385865,167.4059887,22.0876089,23.52363731,1.887196639,Moderate
396,740,18.43375,202.0425,47.32541667,123.71375,240.9975,1.03375,47.66833333,2.063333333,67.42458333,76.27916667,160.0379167,22.21834323,19.47625,1.606052331,Moderate
397,739.9847552,19.18840421,238.523373,48.06047998,147.1078605,224.8334584,1.106490222,47.06250599,1.885789786,71.42898103,79.13649866,157.9266757,24.33464273,19.71217338,1.229247042,Moderate
398,740,19.51541667,212.3541667,43.74291667,131.8758333,237.21875,0.99125,47.55125,1.689583333,75.03875,90.88333333,183.4583333,32.16583333,19.11041667,1.304515742,Moderate
399,740,19.72625,200.7258333,58.48708333,160.4866667,249.8483333,1.138333333,77.34041667,1.475811559,109.24,79.035,219.5891667,24.68125,9.2475,1.269035236,Moderate
400,740,22.98958333,294.3191667,56.32875,211.1554167,248.2566667,0.880416667,97.42875,2.66375,129.9375,82.58,236.0540293,27.13875,8.9325,1.526148342,Moderate
401,739.9847552,24.06215421,303.6200397,57.93131331,184.8745272,227.8497084,1.403573556,101.3428542,1.941199194,173.9108636,79.31022066,188.5515473,21.4575693,16.54550672,1.969797349,Moderate
402,739.9771328,23.50864798,316.5408929,46.50196996,109.1097075,246.7933126,2.293693667,49.65688398,1.734518012,76.86992987,64.93641465,147.6475135,18.37677557,39.20596841,1.822961958,Moderate
403,739.9644288,21.47085983,282.2074537,53.01806439,142.4013968,227.476403,1.933477185,52.75779175,1.825315055,78.37317795,68.15335798,144.1893266,19.67055526,36.11493234,1.803585254,Moderate
404,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.57667388,Moderate
405,739.9517248,24.09057167,387.8448479,51.01540881,155.0697528,163.7707434,1.412010704,64.13161619,1.928612099,110.546426,90.47780131,199.6090563,18.5201881,22.10431293,1.968939837,Moderate
406,739.987296,22.74012851,313.9342063,44.08567776,170.8341105,121.467257,1.894366852,65.14452088,1.398289786,90.34804731,79.27938732,150.2495969,25.22672607,50.08467338,1.798520758,Moderate
407,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.312576377,Moderate
408,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
409,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
410,739.9695104,25.69472509,397.2634921,47.80137662,168.2586377,159.1744169,1.369647111,69.88626198,2.201945432,105.502445,87.75383065,146.8469685,22.02803547,31.08226343,1.968939837,Moderate
411,740,16.05125,651.7129167,55.87041667,341.31875,251.8220833,0.957916667,100.4216667,2.552083333,169.4786647,128.9666667,253.6068176,22.81875,15.64541667,1.848624618,Moderate
412,739.9517248,22.880155,371.9377646,51.43582548,162.3518361,206.8494934,1.539094037,58.60203285,2.116112099,96.14975936,85.14321797,175.1553063,20.0701881,23.5947296,2.692582717,Unhealthy
413,739.9974592,25.77785904,302.126541,46.36188555,206.0319257,176.5362014,1.046706704,76.99486311,1.990344087,169.6547992,94.021194,204.5714009,42.88668647,23.41433557,1.886922292,Moderate
414,739.9720512,24.76861684,359.6070172,41.6753244,150.3874665,181.4540488,1.475440408,69.49084531,2.169825809,100.3291117,90.29424732,149.8162725,31.54345213,22.8789301,1.736660296,Moderate
415,739.974592,24.76861684,454.596455,37.50010551,168.495462,157.300764,2.167483704,77.71431554,2.280760754,58.38399616,86.33596999,139.7690428,34.185099,27.17084453,1.58774647,Moderate
416,740,24.76861684,555.8512698,35.05791667,246.9,152.1725,1.332916667,76.72083333,1.86375,117.8641667,97.96208333,195.7454212,14.93833333,64.49884005,1.633441606,Moderate
417,739.6358333,29.055,143.2720833,73.43791667,67.03333333,115.8616667,1.595416667,54.07916667,1.210833333,31.95625,58.65541667,95.88708333,14.17464273,33.13708333,2.170957969,Moderate
418,739.7291667,24.76861684,117.2208333,63.33041667,43.17333333,89.08416667,2.5075,38.70625,1.92,25.92541667,35.87375,67.365,12.80797607,26.63702686,1.342795603,Moderate
419,740,30.87125,491.5170833,59.76916667,58.7375,278.7745833,1.71375,29.93541667,1.79625,89.80125,54.69375,171.4325,11.50797607,35.51541667,1.009850625,Healthy
420,740,33.03375,343.2245833,57.74666667,118.6570833,138.8033333,1.100833333,52.19875,1.280833333,34.26958333,64.39875,104.1704167,7.709583333,38.49041667,2.426207983,Unhealthy
421,740,24.92,528.780787,52.44541667,432.9329167,217.6383333,0.403333333,146.8116667,4.087083333,130.0701458,155.1008333,199.7934932,35.34625,27.91625,1.778307532,Moderate
422,740,19.385,518.2701852,56.50708333,274.5641667,215.22625,0.48125,92.18458333,4.589166667,171.5081477,135.1420833,240.5473761,22.29333333,18.20708333,3.202258904,Unhealthy
423,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.528570137,Unhealthy
424,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
425,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
426,739.9771328,25.59281465,325.211455,40.64988663,109.2883787,244.459146,1.903277,50.1159822,2.182807797,114.6152462,82.04013665,212.8027928,17.43801567,30.79084453,1.968939837,Moderate
427,739.9847552,24.49090421,244.1379563,45.41756331,112.7803605,173.1792918,1.649823556,49.10000599,1.359539786,65.90481436,75.33274866,147.0070923,25.20922607,38.84050672,1.831953967,Moderate
428,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.116245812,Healthy
429,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
430,739.974592,24.76861684,305.5460384,44.55218885,121.6896287,200.849514,1.52665037,70.05431554,2.133583067,63.36691282,77.09555332,138.4040428,29.00093233,29.03417786,1.968939837,Moderate
431,739.9898368,24.76861684,249.5911442,42.58837554,92.02418933,248.7239723,2.139326815,50.00167266,1.787873119,68.93481436,57.10858199,135.0754257,23.38172607,29.61396393,1.498647952,Moderate
432,739.9847552,24.76861684,330.7512897,34.82131331,78.82369386,260.3363751,3.272740222,33.49917266,1.359539786,39.16856436,49.40024866,87.39417568,18.4150594,63.55592338,1.542500228,Moderate
433,739.9669696,24.76861684,333.3981415,39.1553455,122.6018922,226.2793683,1.870937148,47.5441102,1.834072313,86.48786167,81.86671931,169.2152973,20.1251287,34.34172288,1.9513878,Moderate
434,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.634547129,Moderate
435,739.949184,24.76861684,382.9722222,48.35771103,167.5095952,171.3252781,1.759134074,69.47988107,2.151090325,77.91007565,75.84360664,140.2272523,23.681448,26.53335572,1.968939837,Moderate
436,739.9466432,24.76861684,375.8597222,51.69667991,159.4491785,196.5752295,1.578340778,62.6977293,2.09526425,93.60247526,79.6914953,163.4837815,20.16729123,24.9486485,1.795875305,Moderate
437,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.894920327,Moderate
438,739.9695104,24.76861684,300.2150794,39.36095995,116.340721,232.1156669,1.762147111,46.13674709,1.922003496,82.81306244,81.40385865,167.0676554,19.8851188,27.16155398,1.968939837,Moderate
439,739.9669696,24.76861684,323.7343915,47.45992884,148.0073089,229.1439516,1.539270482,52.3616102,2.01823898,108.288695,81.29588598,198.4040473,20.00346203,22.15797288,1.549278214,Moderate
440,739.961888,24.76861684,332.4021825,40.74244994,134.361318,215.0034377,1.571017222,56.04897331,2.09651425,82.8301609,88.51291331,166.7212725,19.74099173,27.26480846,1.795436621,Moderate
441,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.617279581,Moderate
442,740,16.60916667,692.4029167,55.62916667,480.06875,160.6391667,0.772916667,128.3075,3.056235484,99.93859462,149.7116667,174.7815518,31.71291667,26.71904279,1.968939837,Moderate
443,740,17.07458333,382.27625,42.73833333,144.6683333,270.0570833,1.40375,34.74,1.775416667,155.2381326,98.635,196.9148716,21.83211303,30.90291667,2.771823071,Unhealthy
444,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.889915986,Moderate
445,739.9669696,24.76861684,443.5110582,45.75367884,177.6760589,208.7031183,1.194270482,68.92404175,2.169825809,166.7522442,83.49419131,219.666277,19.76478133,23.03588955,1.968939837,Moderate
446,740,24.76861684,429.6847288,30.55625,96.97166667,127.51,2.652916667,72.95291667,2.145833333,36.31375,69.88916667,111.8354167,23.51,13.67583333,2.093612377,Moderate
447,740,24.76861684,486.8954167,35.115,275.8558333,142.44125,1.9775,70.05625,1.078333333,37.13458333,79.10666667,121.19625,6.907916667,67.01333333,1.354269699,Moderate
448,739.3229167,30.67375,147.7113955,68.34958333,51.78833333,128.5245833,1.480416667,54.41708333,1.254166667,42.33666667,60.44958333,111.685,10.87461303,45.02070945,2.175541329,Moderate
449,739.8229167,28.85514175,129.5333333,60.37708333,43.29291667,89.40375,3.004166667,46.46875,0.457916667,17.85041667,33.93875,54.61458333,13.03174587,26.63702686,1.301657979,Moderate
450,740,31.38208333,622.4788955,59.37458333,81.54041667,266.0304167,1.487916667,26.94208333,2.22125,105.2275,47.97458333,186.0779167,9.75625,35.8375,1.073475979,Healthy
451,740,30.25708333,404.55125,66.61458333,193.3254167,156.7766667,0.825,59.78125,2.452916667,74.12708333,77.30375,170.0795833,9.18875,42.70921169,2.441539116,Unhealthy
452,740,24.13583333,490.1602646,54.43625,449.525,218.16625,0.38375,150.2145833,4.492916667,123.5338958,169.2125,203.4268266,30.35583333,36.56229726,2.106184153,Moderate
453,740,18.84666667,548.9606217,51.27833333,346.3208333,254.54625,0.507916667,123.0966667,6.33125,126.7982783,134.7916667,193.3504392,21.74375,16.34,3.28932719,Unhealthy
454,740,24.76861684,330.13625,25.09041667,65.35541667,285.32625,3.010833333,31.2125,1.851666667,102.0425,73.49833333,204.9966667,29.29916667,24.56916667,2.652875979,Unhealthy
455,740,24.65706544,304.1870833,22.1425,116.47375,270.9866667,2.229166667,32.1425,1.967916667,86.25876513,100.6308333,189.0957005,25.26416667,24.48875,1.508465251,Moderate
456,739.9974592,34.40410904,413.0522288,24.03480222,212.0632545,258.0078681,1.69712337,54.36201489,1.90246371,187.0666818,114.537472,271.9568176,28.71709323,22.36529279,1.473237751,Moderate
457,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.535122944,Unhealthy
458,739.961888,24.76861684,399.6521825,41.18911661,164.4884013,203.8334377,1.256017222,57.88654175,2.131565055,135.6373446,88.15877465,221.7479392,18.38055526,26.63702686,1.968939837,Moderate
459,739.9974592,24.76861684,343.3568122,27.47563555,121.9161712,243.0991181,1.792540037,51.58034822,1.306637635,119.2769829,79.418722,216.4638919,22.8562698,17.47542786,1.985411494,Moderate
460,740,24.76861684,380.1166667,28.80666667,153.4541667,156.4754167,1.465833333,48.50472621,1.443333333,79.20501513,85.48447133,177.5690338,38.38,15.62,1.621666808,Moderate
461,740,24.76861684,432.05,22.92791667,131.4416667,273.56875,2.648333333,43.94972621,0.975833333,105.1883485,82.81322133,210.6723671,33.49459323,17.76708333,1.320895164,Moderate
462,739.987296,24.76861684,402.6715608,27.32234442,96.58293933,266.007257,3.326450185,41.8379911,1.435797044,77.27866474,69.56027666,159.0938964,21.50796617,30.34896393,1.796863755,Moderate
463,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.789539803,Moderate
464,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
465,739.9466432,24.76861684,383.4459722,47.09584658,158.1950118,197.2485628,1.730424111,59.74064596,2.032756992,88.94705859,79.8539953,157.3566982,18.50479123,38.78531517,1.968939837,Moderate
466,739.974592,24.76861684,392.6235384,27.95177218,156.6965544,204.547014,1.629983704,47.87014887,2.044927421,102.9141117,116.1530533,208.1648806,41.21426567,47.80792786,1.86589486,Moderate
467,740,28.13538553,526.90125,15.125,212.2295833,199.8666667,1.045416667,63.39791667,1.598326075,169.4294981,140.5470833,212.1705721,50.65416667,54.93083333,2.06795539,Moderate
468,740,30.81203895,716.1590608,20.28291667,309.9033333,206.0941667,0.96875,90.74916667,3.364137635,134.3180624,171.7666667,193.2739099,50.23837293,60.52458333,2.614396423,Unhealthy
469,740,24.76861684,540.6460185,16.96208333,263.80625,226.21125,1.686666667,69.11833333,2.163706452,173.1607329,125.6029167,252.451259,45.83875,46.48333333,3.089514366,Unhealthy
470,739.9974592,24.76861684,637.640291,17.59146888,243.6853379,213.2362014,1.61962337,48.71118155,3.179576075,152.2379318,132.8116387,228.0305676,47.20917657,43.23695945,2.521042589,Unhealthy
471,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.383681381,Unhealthy
472,740,18.72625,677.2507275,55.46208333,433.35375,144.1154167,0.949166667,135.3208333,3.544583333,114.9525303,137.0195833,180.8272387,37.04086303,31.795,1.968939837,Moderate
473,740,17.30583333,448.6033333,45.71791667,262.9441667,249.6508333,0.8425,46.94611311,2.31875,141.8226306,112.7228607,211.8011261,26.87291667,26.71458333,2.753068542,Unhealthy
474,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,2.151241381,Moderate
475,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
476,740,24.76861684,350.8116667,41.18375,60.68041667,135.285,3.651666667,64.99666667,1.890833333,32.85083333,56.06583333,94.79208333,14.23791667,15.2575,1.968939837,Moderate
477,740,24.76861684,276.3154167,47.96208333,100.78125,94.14166667,3.989583333,89.16,0.792485484,6.2825,33.40875,38.33916667,6.722916667,27.09625,1.382625807,Moderate
478,739,30.15739798,371.3120833,61.10791667,89.2425,179.3733333,1.427083333,82.38625,1.730833333,61.675,77.7875,153.5179167,13.11541667,22.90458333,1.239079687,Moderate
479,739.8679167,33.56083333,129.8595833,58.94458333,40.81375,98.095,2.305416667,39.18291667,1.604583333,15.84333333,36.26583333,53.94708333,10.91208333,26.63702686,1.873836665,Moderate
480,740,31.24958333,550.2225,57.20416667,57.51625,267.0441667,1.56625,23.34083333,2.0875,110.7129167,47.1925,192.9845833,10.25833333,31.74583333,1.179148348,Healthy
481,740,28.60958333,255.4104167,68.32791667,113.7929167,205.2541667,0.540416667,62.02625,2.685833333,133.2304167,82.97333333,241.3548626,13.44666667,50.05945945,2.437562525,Unhealthy
482,740,22.22791667,397.2634921,60.53541667,479.2111377,247.48875,0.470416667,141.52125,5.697916667,201.7135644,163.07125,265.6621014,23.3275,40.96458333,1.787524681,Moderate
483,740,18.99791667,585.4122884,50.38416667,311.1695833,220.9954167,0.5275,6.593681554,5.172916667,12.045,33.77183132,32.97264189,23.9000198,15.02416667,3.359791969,Unhealthy
484,740,32.06573132,523.6847288,35.525,130.14,191.10375,1.525416667,104.695,1.295,136.0945833,91.86958333,199.6473671,8.230833333,36.87154279,2.236917857,Moderate
485,740,24.76861684,504.9800198,30.62458333,140.0729167,171.125,1.104166667,97.6475,2.070416667,116.4503163,96.61041667,172.1902838,12.24166667,38.88875,1.870777072,Moderate
486,739.9822144,29.35324456,514.9282474,31.59569886,154.6823651,175.9650765,1.294446926,83.34771732,1.299115861,95.95857949,86.32808132,147.7158514,21.14300577,26.10697065,1.464079595,Moderate
487,740,33.60370561,504.5434987,19.29541667,120.0958333,247.1075,1.707083333,60.00077088,0.885,129.310964,93.02022066,191.2165428,19.88541667,23.36879502,1.648331182,Moderate
488,739.76375,30.63121886,509.67375,19.02,89.42083333,266.9658333,1.999583333,56.23125,1.150833333,107.3391667,84.05083333,221.4133333,10.90416667,29.815,2.035786843,Moderate
489,739.5241667,33.17828895,533.3375,19.33583333,120.3758333,216.3154167,1.618333333,51.49368155,2.22,118.6269829,107.7228887,206.0586171,18.93419637,60.39083333,2.029861435,Moderate
490,739.5904167,24.76861684,349.3541667,35.91708333,86.53958333,93.82583333,3.810833333,86.93791667,1.233333333,7.740833333,57.53,61.83125,14.20044637,22.24041667,2.16977067,Moderate
491,739.50375,24.76861684,298.3929167,43.7425,68.27625,111.5954167,3.85125,76.31291667,0.804583333,9.03625,46.29208333,53.49166667,5.256666667,23.23291667,1.271745246,Moderate
492,739.5917161,24.76861684,412.2933929,48.8140533,105.6930408,133.5495626,3.184527,65.61271732,1.51823898,38.45242987,51.00266465,82.80418018,11.31092243,24.45305174,1.237369703,Moderate
493,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.719718123,Moderate
494,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
495,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
496,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
497,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
498,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
499,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
500,739.9390208,24.76861684,397.2634921,52.87525324,175.0881088,185.9388337,1.510960889,64.74835729,2.169825809,92.62759077,81.58932796,158.7967027,19.6102376,26.63702686,1.968939837,Moderate
501,739.9593472,24.76861684,359.5969114,55.00391882,149.5295725,169.0038058,1.446057259,64.38223819,1.874459948,101.2417272,79.27205198,181.9611351,15.46849173,29.30260124,1.968939837,Moderate
502,740,24.76861684,455.09125,50.93375,136.6320833,173.2570833,1.567916667,65.69708333,1.382916667,76.18833333,78.45666667,173.92875,8.336666667,28.87625,1.664832506,Moderate
503,739.9949184,19.0353014,693.8079365,59.57960444,355.4069257,130.8869861,1.215080074,137.2933333,2.773268012,191.6681326,118.3920833,202.0961261,34.07416667,28.24791667,1.794130318,Moderate
504,739.9720512,19.18436605,441.5166005,56.86949107,300.6582998,162.8198821,1.413773741,67.62001797,2.392405647,98.88549231,85.18116264,148.4812815,27.37720213,25.81030398,2.580183739,Unhealthy
505,739.9517248,23.91723833,348.8194312,54.21040881,160.4726694,189.83366,1.453677371,67.76661619,1.904028766,80.5780927,74.96988464,144.853223,22.14978133,23.7522296,2.187355155,Moderate
506,739.9720512,24.76861684,303.9053505,35.87365773,119.8599665,160.4623821,1.586273741,51.26799709,2.169825809,72.36264577,84.35635865,155.4551554,19.6102376,31.94822065,1.738277038,Moderate
507,740,24.76861684,302.125,33.03083333,64.66916667,147.0916667,1.75,45.87333333,1.729583333,51.86125,79.43208333,141.5966667,19.0725,16.53583333,1.103949183,Healthy
508,740,24.76861684,330.6179167,43.05958333,132.3575,99.59291667,3.489583333,43.13,1.482083333,13.73208333,51.33458333,64.48416667,16.12208333,28.8975,1.036953164,Healthy
509,739.3054167,24.76861684,221.3079167,64.82791667,68.27833333,137.5004167,2.467916667,86.97916667,1.644166667,38.22041667,46.08208333,93.08916667,12.73792657,16.21208333,1.344483793,Moderate
510,740,29.14416667,117.0216667,72.66708333,44.645,95.21,2.015416667,42.02125,1.79625,36.41375,39.92375,85.28875,17.06351153,26.63702686,1.173934621,Healthy
